"Run_Number"	"Score"	"Cost"	"Planning_Units"	"Connectivity"	"Connectivity_Total"	"Connectivity_In"	"Connectivity_Edge"	"Connectivity_Out"	"Connectivity_In_Fraction"	"Penalty"	"Shortfall"	"Missing_Values"	"MPM"
1,2.84593e+07,2.84593e+07,252,0,0,0,0,0,0,0,0,0,1
2,2.84384e+07,2.84384e+07,252,0,0,0,0,0,0,0,0,0,1
3,2.84555e+07,2.84555e+07,250,0,0,0,0,0,0,0,0,0,1
4,2.8675e+07,2.8675e+07,252,0,0,0,0,0,0,0,0,0,1
5,2.84815e+07,2.84815e+07,250,0,0,0,0,0,0,0,0,0,1
6,2.84516e+07,2.84516e+07,251,0,0,0,0,0,0,0,0,0,1
7,2.84915e+07,2.84915e+07,252,0,0,0,0,0,0,0,0,0,1
8,2.84706e+07,2.84706e+07,251,0,0,0,0,0,0,0,0,0,1
9,2.84682e+07,2.84682e+07,252,0,0,0,0,0,0,0,0,0,1
10,2.85495e+07,2.85495e+07,250,0,0,0,0,0,0,0,0,0,1
11,2.84584e+07,2.84584e+07,251,0,0,0,0,0,0,0,0,0,1
12,2.85876e+07,2.85876e+07,252,0,0,0,0,0,0,0,0,0,1
13,2.84766e+07,2.84766e+07,252,0,0,0,0,0,0,0,0,0,1
14,2.85357e+07,2.85357e+07,251,0,0,0,0,0,0,0,0,0,1
15,2.84471e+07,2.84471e+07,251,0,0,0,0,0,0,0,0,0,1
16,2.84601e+07,2.84601e+07,252,0,0,0,0,0,0,0,0,0,1
17,2.8605e+07,2.8605e+07,251,0,0,0,0,0,0,0,0,0,1
18,2.84822e+07,2.84822e+07,251,0,0,0,0,0,0,0,0,0,1
19,2.8423e+07,2.8423e+07,252,0,0,0,0,0,0,0,0,0,1
20,2.86333e+07,2.86333e+07,251,0,0,0,0,0,0,0,0,0,1
21,2.84814e+07,2.84814e+07,251,0,0,0,0,0,0,0,0,0,1
22,2.85048e+07,2.85048e+07,252,0,0,0,0,0,0,0,0,0,1
23,2.84622e+07,2.84622e+07,250,0,0,0,0,0,0,0,0,0,1
24,2.86174e+07,2.86174e+07,252,0,0,0,0,0,0,0,0,0,1
25,2.86037e+07,2.86037e+07,251,0,0,0,0,0,0,0,0,0,1
26,2.85301e+07,2.85301e+07,251,0,0,0,0,0,0,0,0,0,1
27,2.85544e+07,2.85544e+07,252,0,0,0,0,0,0,0,0,0,1
28,2.84811e+07,2.84811e+07,252,0,0,0,0,0,0,0,0,0,1
29,2.8498e+07,2.8498e+07,251,0,0,0,0,0,0,0,0,0,1
30,2.85324e+07,2.85324e+07,252,0,0,0,0,0,0,0,0,0,1
31,2.84685e+07,2.84685e+07,251,0,0,0,0,0,0,0,0,0,1
32,2.84422e+07,2.84422e+07,251,0,0,0,0,0,0,0,0,0,1
33,2.84333e+07,2.84333e+07,251,0,0,0,0,0,0,0,0,0,1
34,2.85223e+07,2.85223e+07,251,0,0,0,0,0,0,0,0,0,1
35,2.84404e+07,2.84404e+07,251,0,0,0,0,0,0,0,0,0,1
36,2.84299e+07,2.84299e+07,251,0,0,0,0,0,0,0,0,0,1
37,2.84443e+07,2.84443e+07,251,0,0,0,0,0,0,0,0,0,1
38,2.85051e+07,2.85051e+07,251,0,0,0,0,0,0,0,0,0,1
39,2.84878e+07,2.84878e+07,252,0,0,0,0,0,0,0,0,0,1
40,2.85515e+07,2.85515e+07,252,0,0,0,0,0,0,0,0,0,1
41,2.84558e+07,2.84558e+07,251,0,0,0,0,0,0,0,0,0,1
42,2.84672e+07,2.84672e+07,251,0,0,0,0,0,0,0,0,0,1
43,2.85199e+07,2.85199e+07,252,0,0,0,0,0,0,0,0,0,1
44,2.84486e+07,2.84486e+07,251,0,0,0,0,0,0,0,0,0,1
45,2.85502e+07,2.85502e+07,252,0,0,0,0,0,0,0,0,0,1
46,2.84937e+07,2.84937e+07,251,0,0,0,0,0,0,0,0,0,1
47,2.8437e+07,2.8437e+07,253,0,0,0,0,0,0,0,0,0,1
48,2.86828e+07,2.86828e+07,252,0,0,0,0,0,0,0,0,0,1
49,2.85615e+07,2.85615e+07,251,0,0,0,0,0,0,0,0,0,1
50,2.84218e+07,2.84218e+07,251,0,0,0,0,0,0,0,0,0,1
51,2.84819e+07,2.84819e+07,252,0,0,0,0,0,0,0,0,0,1
52,2.84513e+07,2.84513e+07,251,0,0,0,0,0,0,0,0,0,1
53,2.84682e+07,2.84682e+07,251,0,0,0,0,0,0,0,0,0,1
54,2.84527e+07,2.84527e+07,251,0,0,0,0,0,0,0,0,0,1
55,2.8516e+07,2.8516e+07,251,0,0,0,0,0,0,0,0,0,1
56,2.84322e+07,2.84322e+07,252,0,0,0,0,0,0,0,0,0,1
57,2.84665e+07,2.84665e+07,251,0,0,0,0,0,0,0,0,0,1
58,2.8463e+07,2.8463e+07,251,0,0,0,0,0,0,0,0,0,1
59,2.86283e+07,2.86283e+07,252,0,0,0,0,0,0,0,0,0,1
60,2.84638e+07,2.84638e+07,252,0,0,0,0,0,0,0,0,0,1
61,2.84925e+07,2.84925e+07,251,0,0,0,0,0,0,0,0,0,1
62,2.84674e+07,2.84674e+07,252,0,0,0,0,0,0,0,0,0,1
63,2.8447e+07,2.8447e+07,252,0,0,0,0,0,0,0,0,0,1
64,2.84373e+07,2.84373e+07,252,0,0,0,0,0,0,0,0,0,1
65,2.86651e+07,2.86651e+07,252,0,0,0,0,0,0,0,0,0,1
66,2.86702e+07,2.86702e+07,252,0,0,0,0,0,0,0,0,0,1
67,2.84344e+07,2.84344e+07,251,0,0,0,0,0,0,0,0,0,1
68,2.84901e+07,2.84901e+07,252,0,0,0,0,0,0,0,0,0,1
69,2.84591e+07,2.84591e+07,251,0,0,0,0,0,0,0,0,0,1
70,2.85375e+07,2.85375e+07,250,0,0,0,0,0,0,0,0,0,1
71,2.8547e+07,2.8547e+07,252,0,0,0,0,0,0,0,0,0,1
72,2.85147e+07,2.85147e+07,251,0,0,0,0,0,0,0,0,0,1
73,2.84807e+07,2.84807e+07,252,0,0,0,0,0,0,0,0,0,1
74,2.84678e+07,2.84678e+07,251,0,0,0,0,0,0,0,0,0,1
75,2.87185e+07,2.87185e+07,252,0,0,0,0,0,0,0,0,0,1
76,2.84519e+07,2.84519e+07,252,0,0,0,0,0,0,0,0,0,1
77,2.8489e+07,2.8489e+07,252,0,0,0,0,0,0,0,0,0,1
78,2.845e+07,2.845e+07,251,0,0,0,0,0,0,0,0,0,1
79,2.85739e+07,2.85739e+07,251,0,0,0,0,0,0,0,0,0,1
80,2.8437e+07,2.8437e+07,251,0,0,0,0,0,0,0,0,0,1
81,2.84352e+07,2.84352e+07,252,0,0,0,0,0,0,0,0,0,1
82,2.84787e+07,2.84787e+07,251,0,0,0,0,0,0,0,0,0,1
83,2.84486e+07,2.84486e+07,252,0,0,0,0,0,0,0,0,0,1
84,2.84681e+07,2.84681e+07,251,0,0,0,0,0,0,0,0,0,1
85,2.84841e+07,2.84841e+07,251,0,0,0,0,0,0,0,0,0,1
86,2.84748e+07,2.84748e+07,251,0,0,0,0,0,0,0,0,0,1
87,2.84637e+07,2.84637e+07,251,0,0,0,0,0,0,0,0,0,1
88,2.84289e+07,2.84289e+07,251,0,0,0,0,0,0,0,0,0,1
89,2.84942e+07,2.84942e+07,251,0,0,0,0,0,0,0,0,0,1
90,2.8444e+07,2.8444e+07,251,0,0,0,0,0,0,0,0,0,1
91,2.84614e+07,2.84614e+07,251,0,0,0,0,0,0,0,0,0,1
92,2.84745e+07,2.84745e+07,252,0,0,0,0,0,0,0,0,0,1
93,2.84999e+07,2.84999e+07,251,0,0,0,0,0,0,0,0,0,1
94,2.84692e+07,2.84692e+07,252,0,0,0,0,0,0,0,0,0,1
95,2.84601e+07,2.84601e+07,251,0,0,0,0,0,0,0,0,0,1
96,2.8515e+07,2.8515e+07,251,0,0,0,0,0,0,0,0,0,1
97,2.84739e+07,2.84739e+07,251,0,0,0,0,0,0,0,0,0,1
98,2.86515e+07,2.86515e+07,252,0,0,0,0,0,0,0,0,0,1
99,2.84655e+07,2.84655e+07,252,0,0,0,0,0,0,0,0,0,1
100,2.84394e+07,2.84394e+07,252,0,0,0,0,0,0,0,0,0,1
